user_id,username,action,resource,resource_sensitivity,status,time_classification,timestamp,risk_score,severity,anomaly_reasons,is_anomaly,user_dept,user_role,privilege,hire_date,days_inactive,is_active
USR00078,christopher.menon,admin_operation,HRIS,high,success,business_hours,2026-02-20 10:54:06,65,HIGH,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS,1,Executive,Officer,service-account,2023-01-02,22,True
USR00007,robert.smith,admin_operation,SIEM,medium,success,weekend,2026-02-21 10:54:05,100,CRITICAL,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: SIEM|User privilege doing admin action|Account inactive 44 days,1,Operations,Lead,user,2025-05-25,44,True
USR00014,david.thomas,file_access,PROD_DB,high,failure,business_hours,2026-02-21 10:54:05,65,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Access attempt FAILED,1,Support,Architect,user,2025-06-17,2,True
USR00046,deepika.li,api_call,Customer_Vault,high,success,business_hours,2026-02-21 10:54:05,73,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 48 days,1,Support,Manager,user,2024-07-14,48,True
USR00046,deepika.li,admin_operation,Email_Archive,medium,success,business_hours,2026-02-21 10:54:05,100,CRITICAL,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Email_Archive|User privilege doing admin action|Account inactive 48 days,1,Support,Manager,user,2024-07-14,48,True
USR00030,yuki.meyer,admin_operation,PROD_DB,high,success,unusual_hours,2026-02-21 10:54:05,85,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: PROD_DB,1,Marketing,Manager,service-account,2025-04-07,24,True
USR00060,vikram.gonzalez,admin_operation,PROD_DB,high,success,business_hours,2026-02-21 10:54:05,65,HIGH,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: PROD_DB,1,Sales,Developer,power-user,2022-06-14,4,True
USR00066,ronald.martin,login,PROD_DB,high,success,unusual_hours,2026-02-21 10:54:05,67,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,Security,Specialist,user,2025-12-10,29,True
USR00083,ryan.thomas,export_data,File_Share,low,success,business_hours,2026-02-21 10:54:05,45,MEDIUM,High-risk action: export_data|Unapproved resource: File_Share,1,Marketing,Executive,service-account,2025-02-21,17,True
USR00056,william.kumar,login,Data_Lake,medium,success,business_hours,2026-02-21 10:54:05,52,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 58 days,1,Compliance,Manager,user,2023-09-13,58,True
USR00084,aditya.gupta,api_call,BI_Tool,low,success,business_hours,2026-02-21 10:54:06,48,MEDIUM,Unapproved resource: BI_Tool|Account inactive 59 days,1,Engineering,Analyst,admin,2023-06-17,59,True
USR00090,neha.o'brien,api_call,HRIS,high,success,unusual_hours,2026-02-21 10:54:06,93,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 57 days,1,Finance,Officer,admin,2024-07-03,57,True
USR00088,william.jang,login,BI_Tool,low,success,night,2026-02-21 10:54:06,62,MEDIUM,Off-hours access (night)|Unapproved resource: BI_Tool|Account inactive 36 days,1,Engineering,Engineer,admin,2024-10-14,36,True
USR00009,aditya.burke,api_call,GL_System,high,failure,business_hours,2026-02-21 10:54:06,68,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Access attempt FAILED,1,Finance,Architect,power-user,2024-02-27,23,True
USR00076,stephen.guo,export_data,BI_Tool,low,success,business_hours,2026-02-22 10:54:05,45,MEDIUM,High-risk action: export_data|Unapproved resource: BI_Tool,1,Finance,Lead,user,2025-10-30,8,True
USR00035,nikhil.rao,admin_operation,Admin_Console,medium,success,business_hours,2026-02-22 10:54:05,70,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Admin_Console|Account inactive 56 days,1,Executive,Lead,admin,2025-07-05,56,True
USR00057,zainab.jo,api_call,BI_Tool,low,success,business_hours,2026-02-22 10:54:05,28,LOW,Unapproved resource: BI_Tool,0,Sales,Architect,admin,2024-06-15,14,True
USR00024,nicholas.jackson,api_call,PROD_DB,high,success,business_hours,2026-02-22 10:54:05,53,MEDIUM,Sensitive resource (high)|Account inactive 31 days,1,Compliance,Lead,user,2023-11-01,31,True
USR00023,isha.jones,login,PROD_DB,high,success,unusual_hours,2026-02-22 10:54:06,87,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 55 days,1,Legal,Director,power-user,2024-03-25,55,True
USR00053,timothy.jo,sql_query,Email_Archive,medium,success,business_hours,2026-02-22 10:54:06,35,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Engineering,Engineer,user,2025-09-20,11,True
USR00006,kevin.ramirez,api_call,Admin_Console,medium,success,unusual_hours,2026-02-22 10:54:06,78,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 46 days,1,Legal,Architect,power-user,2024-05-08,46,True
USR00020,karan.white,export_data,Customer_Vault,high,success,business_hours,2026-02-22 10:54:06,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: Customer_Vault,1,IT,Specialist,user,2023-12-14,25,True
USR00037,ronald.wilson,file_access,Admin_Console,medium,failure,business_hours,2026-02-22 10:54:06,50,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Access attempt FAILED,1,Finance,Coordinator,power-user,2024-03-06,25,True
USR00024,nicholas.jackson,login,Admin_Console,medium,success,business_hours,2026-02-22 10:54:06,52,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 31 days,1,Compliance,Lead,user,2023-11-01,31,True
USR00067,donald.wang,admin_operation,BI_Tool,low,success,business_hours,2026-02-23 10:54:05,90,CRITICAL,High-risk action: admin_operation|Unapproved resource: BI_Tool|User privilege doing admin action|Account inactive 54 days,1,Marketing,Manager,user,2023-07-01,54,True
USR00050,nisha.martinez,file_access,Data_Lake,medium,success,business_hours,2026-02-23 10:54:05,35,LOW,Sensitive resource (medium)|Unapproved resource: Data_Lake,0,HR,Architect,user,2024-02-19,25,True
USR00029,zainab.wagner,sql_query,BI_Tool,low,success,business_hours,2026-02-23 10:54:05,45,MEDIUM,Unapproved resource: BI_Tool|Account inactive 35 days,1,Support,Engineer,user,2023-12-12,35,True
USR00094,donald.schulz,sql_query,Email_Archive,medium,success,weekend,2026-02-23 10:54:06,35,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Sales,Officer,user,2024-01-04,28,True
USR00027,pooja.sullivan,admin_operation,BI_Tool,low,success,business_hours,2026-02-23 10:54:06,60,MEDIUM,High-risk action: admin_operation|Unapproved resource: BI_Tool|Account inactive 34 days,1,Support,Lead,admin,2024-02-21,34,True
USR00040,nicholas.romano,file_access,SIEM,medium,success,business_hours,2026-02-23 10:54:06,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: SIEM|Account inactive 52 days,1,Security,Officer,power-user,2023-12-02,52,True
USR00092,charles.sullivan,sql_query,BI_Tool,low,success,night,2026-02-23 10:54:06,45,MEDIUM,Off-hours access (night)|Unapproved resource: BI_Tool,1,IT,Executive,user,2025-12-05,28,True
USR00025,diya.romano,export_data,Admin_Console,medium,success,unusual_hours,2026-02-24 10:54:05,75,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Admin_Console,1,Marketing,Coordinator,power-user,2022-06-12,13,True
USR00060,vikram.gonzalez,sql_query,GL_System,high,success,business_hours,2026-02-24 10:54:05,50,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,Sales,Developer,power-user,2022-06-14,4,True
USR00081,isha.ghosh,admin_operation,HRIS,high,success,business_hours,2026-02-24 10:54:06,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS|Account inactive 44 days,1,IT,Manager,power-user,2025-12-26,44,True
USR00025,diya.romano,api_call,SIEM,medium,success,weekend,2026-02-24 10:54:06,38,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Marketing,Coordinator,power-user,2022-06-12,13,True
USR00003,sanjana.li,login,PROD_DB,high,success,business_hours,2026-02-24 10:54:06,47,MEDIUM,Sensitive resource (high)|Unapproved resource: PROD_DB,1,Marketing,Director,user,2023-04-21,13,True
USR00062,nisha.jones,sql_query,File_Share,low,success,weekend,2026-02-25 10:54:05,45,MEDIUM,Unapproved resource: File_Share|Account inactive 36 days,1,Marketing,Coordinator,power-user,2023-10-20,36,True
USR00090,neha.o'brien,file_access,GL_System,high,success,unusual_hours,2026-02-25 10:54:05,90,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 57 days,1,Finance,Officer,admin,2024-07-03,57,True
USR00026,stephen.bhat,file_access,Data_Lake,medium,success,business_hours,2026-02-25 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 33 days,1,Finance,Director,user,2022-12-14,33,True
USR00044,pooja.mishra,login,BI_Tool,low,success,business_hours,2026-02-25 10:54:05,42,MEDIUM,Unapproved resource: BI_Tool|Account inactive 59 days,1,Finance,Developer,admin,2023-11-18,59,True
USR00055,neha.johnson,sql_query,BI_Tool,low,success,business_hours,2026-02-25 10:54:05,45,MEDIUM,Unapproved resource: BI_Tool|Account inactive 49 days,1,Sales,Analyst,user,2025-05-20,49,True
USR00077,neha.taylor,sql_query,HRIS,high,success,weekend,2026-02-25 10:54:05,50,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Finance,Architect,power-user,2023-08-29,11,True
USR00099,maria.bianchi,login,Data_Lake,medium,failure,business_hours,2026-02-25 10:54:06,67,HIGH,Sensitive resource (medium)|Unapproved resource: Data_Lake|Access attempt FAILED|Account inactive 40 days,1,Marketing,Officer,service-account,2025-10-01,40,True
USR00073,joshua.becker,export_data,Admin_Console,medium,success,night,2026-02-25 10:54:06,75,HIGH,Off-hours access (night)|Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Admin_Console,1,Security,Engineer,user,2025-02-03,20,True
USR00057,zainab.jo,export_data,PROD_DB,high,success,business_hours,2026-02-25 10:54:06,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: PROD_DB,1,Sales,Architect,admin,2024-06-15,14,True
USR00075,timothy.huang,export_data,HRIS,high,success,business_hours,2026-02-26 10:54:05,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: HRIS,1,Sales,Manager,user,2023-12-15,21,True
USR00005,george.lim,admin_operation,File_Share,low,success,unusual_hours,2026-02-26 10:54:05,100,CRITICAL,Off-hours access (unusual_hours)|High-risk action: admin_operation|Unapproved resource: File_Share|User privilege doing admin action|Account inactive 57 days,1,Engineering,Administrator,user,2025-05-25,57,True
USR00080,david.rodriguez,sql_query,PROD_DB,high,success,business_hours,2026-02-26 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 43 days,1,HR,Developer,service-account,2023-04-22,43,True
USR00004,diya.anderson,api_call,PROD_DB,high,success,unusual_hours,2026-02-26 10:54:05,73,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,Marketing,Administrator,user,2022-10-18,14,True
USR00066,ronald.martin,admin_operation,Email_Archive,medium,success,night,2026-02-26 10:54:05,100,CRITICAL,Off-hours access (night)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Email_Archive|User privilege doing admin action,1,Security,Specialist,user,2025-12-10,29,True
USR00088,william.jang,sql_query,SIEM,medium,success,business_hours,2026-02-26 10:54:06,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: SIEM|Account inactive 36 days,1,Engineering,Engineer,admin,2024-10-14,36,True
USR00017,diya.schulz,api_call,Email_Archive,medium,success,business_hours,2026-02-26 10:54:06,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 46 days,1,Executive,Manager,power-user,2025-04-02,46,True
USR00034,harsh.jones,login,File_Share,low,success,business_hours,2026-02-26 10:54:06,42,MEDIUM,Unapproved resource: File_Share|Account inactive 43 days,1,Operations,Specialist,service-account,2024-10-23,43,True
USR00035,nikhil.rao,sql_query,GL_System,high,success,business_hours,2026-02-26 10:54:06,70,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 56 days,1,Executive,Lead,admin,2025-07-05,56,True
USR00023,isha.jones,export_data,GL_System,high,success,business_hours,2026-02-26 10:54:06,90,CRITICAL,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System|Account inactive 55 days,1,Legal,Director,power-user,2024-03-25,55,True
USR00039,stephen.bhat,api_call,Admin_Console,medium,success,business_hours,2026-02-26 10:54:06,38,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Engineering,Engineer,user,2023-09-11,25,True
USR00095,priya.petit,export_data,Admin_Console,medium,failure,business_hours,2026-02-27 10:54:05,70,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Admin_Console|Access attempt FAILED,1,HR,Architect,user,2023-04-28,20,True
USR00036,nicholas.harris,file_access,PROD_DB,high,success,business_hours,2026-02-27 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 40 days,1,Marketing,Analyst,user,2025-11-25,40,True
USR00024,nicholas.jackson,sql_query,GL_System,high,success,business_hours,2026-02-27 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 31 days,1,Compliance,Lead,user,2023-11-01,31,True
USR00097,leila.lopez,export_data,Admin_Console,medium,success,business_hours,2026-02-27 10:54:06,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Admin_Console|Account inactive 43 days,1,IT,Executive,user,2025-01-27,43,True
USR00045,stephen.kumar,export_data,SIEM,medium,failure,business_hours,2026-02-27 10:54:06,70,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: SIEM|Access attempt FAILED,1,Security,Coordinator,user,2022-09-10,26,True
USR00038,aisha.kim,export_data,HRIS,high,success,business_hours,2026-02-27 10:54:06,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: HRIS,1,Compliance,Engineer,user,2022-07-14,5,True
USR00004,diya.anderson,export_data,PROD_DB,high,success,unusual_hours,2026-02-27 10:54:06,90,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: PROD_DB,1,Marketing,Administrator,user,2022-10-18,14,True
USR00077,neha.taylor,login,BI_Tool,low,success,business_hours,2026-02-27 10:54:06,22,LOW,Unapproved resource: BI_Tool,0,Finance,Architect,power-user,2023-08-29,11,True
USR00039,stephen.bhat,sql_query,SIEM,medium,success,business_hours,2026-02-27 10:54:06,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Engineering,Engineer,user,2023-09-11,25,True
USR00044,pooja.mishra,file_access,Customer_Vault,high,success,business_hours,2026-02-27 10:54:06,70,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 59 days,1,Finance,Developer,admin,2023-11-18,59,True
USR00077,neha.taylor,file_access,HRIS,high,success,night,2026-02-27 10:54:06,70,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: HRIS,1,Finance,Architect,power-user,2023-08-29,11,True
USR00017,diya.schulz,file_access,Data_Lake,medium,success,business_hours,2026-02-28 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 46 days,1,Executive,Manager,power-user,2025-04-02,46,True
USR00093,nadia.muller,sql_query,PROD_DB,high,success,business_hours,2026-02-28 10:54:05,50,MEDIUM,Sensitive resource (high)|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00019,joshua.white,export_data,Admin_Console,medium,success,business_hours,2026-02-28 10:54:05,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Admin_Console,1,Finance,Coordinator,user,2024-06-20,2,True
USR00040,nicholas.romano,admin_operation,Data_Lake,medium,success,weekend,2026-02-28 10:54:05,70,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Data_Lake|Account inactive 52 days,1,Security,Officer,power-user,2023-12-02,52,True
USR00053,timothy.jo,export_data,PROD_DB,high,success,business_hours,2026-02-28 10:54:05,50,MEDIUM,Sensitive resource (high)|High-risk action: export_data,1,Engineering,Engineer,user,2025-09-20,11,True
USR00091,steven.thompson,sql_query,Admin_Console,medium,success,business_hours,2026-02-28 10:54:05,35,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Support,Lead,power-user,2023-02-06,26,True
